asrlVersion,neVersion,neSWPkgVersion,neMIMVersion,neTimezone,suspectFlag,numEvents,numUEMeasurementEvents,numUETrafficReports,numBearerTrafficReports,sTMSI,mmeUES1APID,enbUES1APID,GUMMEI,racUEReference,eNodeBID,trackingAreaID,downlinkUEAggMaxBitRate,uplinkUEAggMaxBitRate,connectionDateTime,dataRadioBearerSetupTime,connectionCellSector,connectionCellGCI,connectionCellPCI,connectionBandClass,connectionTTIBundlingMode,connectionIPAddressSGW,connectionQCIFirstDRB,connectionDistanceFromAntenna,rrcConnectTime,s1SigConnectTime,initCtxtSetupTime,rrcRestabTime,hoCompletionTimeTgtCell,callType_0,callType_1,callType_2,callType_3,callType_4,callType_5,callType_6,reserved_1,reserved_2,reserved_3,reserved_4,CRR_0,CRR_1,CRR_2,CRR_3,CRR_4,CRR_5,CRR_6,CRR_7,CRR_8,CRR_9,CRR_10,CRR_11,CRR_12,CRR_13,CRR_14,CRR_15,CRR_16,reserved_5,reserved_6,sinrMaxDMRS,dlCoverageState,ulCoverageState,ulGain,ulCompCellID,disconnectionDateTime,disconnectionCQI1,disconnectionCQI2,disconnectionRI,disconnectionPUSCHPRBs,disconnectionDistanceFromAntenna,disconnectionPUSCHReceivedPower,disconnectionPUSCHSINR,disconnectionQCI,sessionRank1Usage,sessionRank2Usage,sessionRank3Usage,sessionRank4Usage,uplinkMACTxBlocksUEPowerLimited,uplinkMACTxBlocksUENotPowerLimited,handoverTargetCellGCI,handoverTargetCellPCI,csFallbackIndicatorReceiveDateTime,csFallbackIndicatorPriority,uplinkPDCPDataVolDRB,uplinkPDCPDataVolDRBSRB,downlinkPDCPDataVolDRB,downlinkPDCPDataVolDRBSRB,downlinkMACDelay,downlinkMACVol,uplinkMACVol,uplinkMACResforTx,downlinkMACResForTx,downlinkAvgUESessionTput,uplinkAvgUESessionTput,downlinkUEScheduledTime,uplinkUEScheduledTime,rateShapingTime,downlinkTputTime,downlinkTputPdcpVol,uplinkTputTime,uplinkTputPdcpVol,uplinkHARQErrorRate_Num,uplinkHARQErrorRate_Denom,downlinkHARQErrorRate_Num,downlinkHARQErrorRate_Denom,uplinkModulationVolQPSK,downlinkModulationVolQPSK,uplinkModulationVol16QAM,downlinkModulationVol16QAM,downlinkModulationVol64QAM,downlinkRLCTx_Num,uplinkRLCTx_Num,downlinkRLCTx_Denom,uplinkRLCTx_Denom,uplinkRLCSDUsInsideDelayBudget,downlinkPollRetx,uplinkPollRetx,downlinkMACTransportTime,downlinkMACThroughputVolume,downlinkAvgUEMACThroughput,uplinkUEThroughputVolume,uplinkULTransportTime,uplinkAvgUEMacThroughput,servingCellRSRP,servingCellRSRQ,neighborCellRSRP,neighborCellRSRQ,sessionSINRPUSCH,sessionCQI1,uePowerHeadroom,uePowerHeadroomPRBS
1.0.0,,,,,false,7,1,1,1,,477752014,273558,0x310120805717,19042577,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155828.847,20170913155828.847,2,0x310120340cf02,-2147483648,-2147483648,0,,-2147483648,625.0,-9223372036854775808,-9223372036854775808,-9223372036854775808,50,-9223372036854775808,-2147483648,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,0,9,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155840.326,-2147483648,-2147483648,-2147483648,-2147483648,859.375,-2147483648,-2147483648,9,14,17,0,0,14,38,,-2147483648,,-2147483648,2286,2302,1648,1863,80,2204,5893,18628,42088,0,0,31,56,0,0,1648,0,0,1,50,0,36,10,32,40,3,1,0,0,19,26,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,143,12,21,4
1.0.0,,,,,false,7,1,1,1,0x18e08d1669,345161376,273470,0x310120805718,10277260,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155734.295,20170913155734.405,1,0x310120340cf01,-2147483648,-2147483648,0,,9,625.0,32,42,68,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155741.982,-2147483648,-2147483648,-2147483648,-2147483648,937.5,-2147483648,-2147483648,9,7,17,0,0,8,35,,-2147483648,,-2147483648,2168,2179,6465,6558,62,6862,4549,17365,39552,31088,0,24,43,0,1,2579,0,0,0,43,0,31,17,25,26,2,4,0,0,19,20,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,161,15,44,4
1.0.0,,,,,false,8,1,1,1,0x17e0fc39a0,472509197,273779,0x310120805717,10277421,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160024.348,20170913160024.452,1,0x310120340cf01,-2147483648,-2147483648,0,,9,2812.5,45,39,65,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160032.699,-2147483648,-2147483648,-2147483648,-2147483648,3125.0,-2147483648,-2147483648,9,16,2,0,0,144,0,,-2147483648,,-2147483648,103,155,0,227,42,373,1239,44807,9728,0,34,18,181,0,0,0,26,109,23,162,0,17,162,17,0,0,0,0,2,6,43,0,0,2,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,131,11,9,2
1.0.0,,,,,false,11,1,1,1,0x18c076a66d,350930200,273672,0x310120805718,19042631,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155922.878,20170913155923.003,2,0x310120340cf02,-2147483648,-2147483648,0,,9,2343.75,31,46,79,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,3,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,8,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,3,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155924.952,-2147483648,-2147483648,-2147483648,-2147483648,2734.375,-2147483648,-2147483648,9,11,50,0,0,182,0,0x3101203488a1a,-2147483648,,-2147483648,8381,8407,8546,8839,208,9720,11181,155890,69068,18040,377,61,187,0,1,6291,123,5802,0,177,3,83,156,45,21,32,6,0,0,57,138,0,1,0,0,0,0,0,-9223372036854775808,0,27,16,36,19,142,10,9,8
1.0.0,,,,,false,8,1,1,1,0x17c01c4610,471168210,273944,0x310120805717,19042757,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160140.350,20170913160140.458,2,0x310120340cf02,-2147483648,-2147483648,0,,9,937.5,33,43,65,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160146.816,-2147483648,-2147483648,-2147483648,-2147483648,1328.125,-2147483648,-2147483648,9,10,2,0,0,22,2,,-2147483648,,-2147483648,284,301,411,585,24,718,1487,10149,10284,0,0,12,23,0,0,411,0,0,0,23,0,12,11,11,12,0,1,0,0,7,10,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,158,12,17,2
1.0.0,,,,,false,8,1,1,1,,483435813,273818,0x310120805717,10277442,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160039.598,20170913160039.598,1,0x310120340cf01,-2147483648,-2147483648,0,,5,6640.625,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-2147483648,-2147483648,2,0,-2147483648,1,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,9,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160048.323,-2147483648,-2147483648,-2147483648,-2147483648,7031.25,-2147483648,-2147483648,5,15,0,0,0,20,19,,-2147483648,,-2147483648,509,525,353,524,30,675,1844,12758,8016,0,0,15,38,0,0,353,0,0,0,38,0,15,24,13,14,1,1,0,0,6,14,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,161,13,32,2
1.0.0,,,,,false,8,1,1,1,0x23e07d41ef,493534878,273910,0x310120805723,19042743,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160127.440,20170913160127.531,2,0x310120340cf02,-2147483648,-2147483648,0,,9,1250.0,33,26,64,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160134.007,-2147483648,-2147483648,-2147483648,-2147483648,1718.75,-2147483648,-2147483648,9,8,5,0,0,31,0,,-2147483648,,-2147483648,390,407,426,605,30,794,1482,9046,16696,0,0,13,31,0,0,426,0,0,0,30,0,15,17,15,13,0,0,0,0,8,13,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,159,12,18,2
1.0.0,,,,,false,7,1,1,1,0x19f04637ee,44325732,273576,0x310120805719,10277314,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155828.295,20170913155828.405,1,0x310120340cf01,-2147483648,-2147483648,0,,9,1093.75,32,47,64,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155834.992,-2147483648,-2147483648,-2147483648,-2147483648,1484.375,-2147483648,-2147483648,9,9,2,0,0,10,20,,-2147483648,,-2147483648,1059,1070,679,771,22,890,2413,12311,9440,0,0,11,34,0,0,679,0,0,0,29,0,11,17,9,12,2,0,0,0,6,16,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,149,11,23,4
1.0.0,,,,,false,8,1,1,1,0x21f065a10f,354395653,273705,0x310120805721,10277381,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155940.157,20170913155940.248,1,0x310120340cf01,-2147483648,-2147483648,0,,9,2500.0,34,25,66,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155948.255,-2147483648,-2147483648,-2147483648,-2147483648,3046.875,-2147483648,-2147483648,9,40,21,0,0,65,32,,-2147483648,,-2147483648,8065,8082,14191,14314,170,15095,11976,58595,105748,9149,0,61,93,0,8,5042,2,624,0,93,2,71,28,49,65,15,7,0,0,46,64,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,154,8,25,3
1.0.0,,,,,false,7,1,1,1,0x17d0d72eea,485874263,273594,0x310120805717,10277324,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155838.911,20170913155839.011,1,0x310120340cf01,-2147483648,-2147483648,0,,9,703.125,38,39,62,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155845.478,-2147483648,-2147483648,-2147483648,-2147483648,1093.75,-2147483648,-2147483648,9,15,3,0,0,8,29,,-2147483648,,-2147483648,944,955,1302,1395,36,1625,2541,11693,18204,0,0,18,42,0,0,1302,4,136,0,35,0,18,17,16,18,1,1,0,0,10,22,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,142,11,33,3
1.0.0,,,,,false,7,1,1,1,0x21e03c6be9,356921784,273854,0x310120805721,10277468,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160055.418,20170913160055.514,1,0x310120340cf01,-2147483648,-2147483648,0,,9,703.125,35,24,72,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160102.665,-2147483648,-2147483648,-2147483648,-2147483648,1093.75,-2147483648,-2147483648,9,6,17,0,0,31,6,,-2147483648,,-2147483648,1797,1809,1403,1491,62,1783,3852,17911,29536,0,0,23,37,0,0,1403,0,0,1,37,0,31,12,26,25,2,3,0,0,20,20,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,158,10,23,2
1.0.0,,,,,false,7,1,1,1,0x22d01ad4db,18171798,273834,0x310120805722,10277454,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160047.946,20170913160048.037,1,0x310120340cf01,-2147483648,-2147483648,0,,9,703.125,33,24,67,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160056.741,-2147483648,-2147483648,-2147483648,-2147483648,1015.625,-2147483648,-2147483648,9,23,6,0,0,14,33,,-2147483648,,-2147483648,2250,2262,7020,7112,62,7434,3844,19659,41424,15464,0,29,77,0,3,1221,0,0,2,42,0,31,18,27,24,1,3,0,0,17,29,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,135,13,27,6
1.0.0,,,,,false,8,1,1,1,0x17c01c4610,480176160,273547,0x310120805717,19042560,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155814.994,20170913155815.103,2,0x310120340cf02,-2147483648,-2147483648,0,,9,937.5,37,39,70,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155821.510,-2147483648,-2147483648,-2147483648,-2147483648,1328.125,-2147483648,-2147483648,9,7,5,0,0,29,0,,-2147483648,,-2147483648,121,138,0,179,38,300,1108,8562,5952,0,0,12,28,0,0,0,3,24,0,28,0,11,18,10,10,0,1,0,0,5,16,0,0,2,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,160,10,19,2
1.0.0,,,,,false,8,1,1,1,0x22c088e28c,24303969,273917,0x310120805722,10277499,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160129.059,20170913160129.150,1,0x310120340cf01,-2147483648,-2147483648,0,,9,2578.125,36,24,67,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160136.161,-2147483648,-2147483648,-2147483648,-2147483648,2968.75,-2147483648,-2147483648,9,7,11,0,0,22,12,,-2147483648,,-2147483648,394,411,547,731,44,977,1907,10042,29520,0,0,18,45,0,0,547,0,0,3,34,0,22,16,22,18,0,0,0,0,13,14,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,133,12,24,2
1.0.0,,,,,false,11,2,2,2,0x21d0d39e15,354813313,273674,0x310120805721,10277366,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155924.369,20170913155924.467,1,0x310120340cf01,-2147483648,-2147483648,0,,9,390.625,36,25,74,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160033.835,-2147483648,-2147483648,-2147483648,-2147483648,781.25,-2147483648,-2147483648,9,742,2115,0,0,456,495,,-2147483648,,-2147483648,153111,153129,3395414,3395593,12990,3427048,195119,810657,14395956,11460,343,2857,990,0,2782,80993,184,15791,30,939,461,4636,186,1177,753,1473,1986,1,1,4063,766,0,1,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,149,10,26,3
1.0.0,,,,,false,7,1,1,1,0x21e0b7a542,359456996,273511,0x310120805721,10277283,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155754.799,20170913155754.889,1,0x310120340cf01,-2147483648,-2147483648,0,,9,859.375,36,24,66,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155801.516,-2147483648,-2147483648,-2147483648,-2147483648,1171.875,-2147483648,-2147483648,9,9,0,0,0,12,14,,-2147483648,,-2147483648,252,263,288,380,18,484,1132,8902,5680,0,0,9,38,0,0,288,0,0,1,25,0,9,17,8,8,0,1,0,0,4,8,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,142,12,21,3
1.0.0,,,,,false,7,1,1,0,0x17c0dc0c5e,479445058,273555,0x310120805717,10277305,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155819.527,20170913155819.636,1,0x310120340cf01,-2147483648,-2147483648,0,,9,1562.5,34,37,72,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,32,36,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,5,5,1,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155820.074,-2147483648,-2147483648,-2147483648,-2147483648,1953.125,-2147483648,-2147483648,9,9,0,0,0,26,0,,-2147483648,20170913155819.980,0,-9223372036854775808,34,-9223372036854775808,111,18,204,514,10947,7780,0,0,9,26,0,0,0,0,0,0,26,0,9,25,9,1,0,0,0,0,5,8,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,149,9,12,8
1.0.0,,,,,false,8,1,1,1,0x17e0b4200c,482479534,273480,0x310120805717,10277264,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155738.211,20170913155738.311,1,0x310120340cf01,-2147483648,-2147483648,0,,9,156.25,38,40,60,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155744.858,-2147483648,-2147483648,-2147483648,-2147483648,546.875,-2147483648,-2147483648,9,8,5,0,0,39,0,,-2147483648,,-2147483648,250,268,92,276,28,417,1020,16908,10328,0,12,13,39,0,0,92,94,146,1,39,0,14,36,13,3,0,1,0,0,6,24,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,147,12,14,3
1.0.0,,,,,false,7,1,1,1,0x19e0212bea,46089124,273602,0x310120805719,19042591,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155842.054,20170913155842.164,2,0x310120340cf02,-2147483648,-2147483648,0,,9,703.125,37,44,67,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155848.901,-2147483648,-2147483648,-2147483648,-2147483648,1093.75,-2147483648,-2147483648,9,17,1,0,0,10,32,,-2147483648,,-2147483648,2489,2500,1276,1366,36,1575,4748,18663,17512,0,0,18,42,0,0,1276,3,24,0,42,0,18,18,14,24,1,3,0,0,10,26,0,0,2,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,161,12,28,4
1.0.0,,,,,false,7,1,1,1,0x21e03c6be9,366372599,273454,0x310120805721,10277252,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155721.656,20170913155721.746,1,0x310120340cf01,-2147483648,-2147483648,0,,9,703.125,33,25,65,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155728.454,-2147483648,-2147483648,-2147483648,-2147483648,1093.75,-2147483648,-2147483648,9,6,2,0,0,10,12,,-2147483648,,-2147483648,0,11,40,125,16,209,669,7265,6964,0,0,8,21,0,0,40,0,0,0,21,0,8,17,8,4,0,0,0,0,4,6,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,160,11,23,2
1.0.0,,,,,false,4,0,0,0,0x21c0267efc,356471223,273976,0x310120805721,19042769,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160155.617,20170913160155.706,2,0x310120340cf02,-2147483648,-2147483648,0,,9,1328.125,30,24,65,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160202.993,-2147483648,-2147483648,-2147483648,-2147483648,1718.75,-2147483648,-2147483648,9,-2147483648,-2147483648,-2147483648,-2147483648,-9223372036854775808,-9223372036854775808,,-2147483648,,-2147483648,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648
1.0.0,,,,,false,7,1,1,1,0x21d04e7065,365734874,273481,0x310120805721,10273169,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155738.886,20170913155738.993,1,0x310120340cf01,-2147483648,-2147483648,0,,5,2343.75,33,25,82,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155750.083,-2147483648,-2147483648,-2147483648,-2147483648,2734.375,-2147483648,-2147483648,5,11,174,0,0,11,220,,-2147483648,,-2147483648,11378,11389,9335,9443,620,13007,24302,64194,425920,0,0,185,230,0,0,9335,0,0,0,230,2,296,16,278,214,15,3,0,0,230,152,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,161,11,31,2
